,en,fr,hypo,pplx,prec,rec
35,please take me home tonight .,今夜 は 家 に つれ て い っ て く れ 。,the &apos;s is on on the the the . . _EOS,337.3958138262853,0.09090909090909091,0.16666666666666666
36,i have had to stay in bed for two days .,２ 日間 ベッド に い な く て は な ら な かっ た 。,i have to to to to to the the . . _EOS,13.63369489301113,0.3333333333333333,0.36363636363636365
37,the firemen had the fire out in no time .,消防 士 は あっ と い う 間 に 火 を 消 し た 。,the _UNK _UNK _UNK in the the _UNK . _EOS,22.644259483925754,0.4,0.4
38,can i borrow your umbrella ?,あなた の 傘 を 借り て い い で す か 。,do you you your your ? ? _EOS,15.578625393555159,0.25,0.3333333333333333
39,i will stay home if it rains tomorrow .,明日 雨降り なら 私 は 家 に い ま す 。,i &apos;ll to to at at tomorrow . . _EOS,21.96824090147945,0.3,0.3333333333333333
40,she was the last to cross the finishing line .,彼女 が 最後 に ゴール し た 人 で す 。,she is the she she she . . _EOS,91.49675361596783,0.3333333333333333,0.3
41,nothing is more vivid than a picture .,写真 ほど 鮮明 な もの は な い 。,i is not of of . . _EOS,23.707007643494155,0.25,0.25
42,tax cuts are often used as a major fiscal tool to stimulate the economy .,減税 は しばしば 経済 を 刺激 する 重要 な 財政 政策 手段 と し て 使 わ れ る 。,_UNK is _UNK to _UNK to _UNK of _UNK _UNK _UNK . . _EOS,45.29844329581198,0.14285714285714285,0.13333333333333333
43,the bridge crashed under the pressure .,橋 が 圧力 で 落ち た 。,the was was _UNK the the . . _EOS,25.121782307574843,0.3333333333333333,0.42857142857142855
44,i know the facts well enough .,私 は その 事実 を 十分 よく 知 っ て い る 。,i am know that that the the . . _EOS,33.516477283904294,0.4,0.5714285714285714
45,it won &apos;t be easy to find someone capable of taking his place .,彼 の 後 を 継 ぐ だけ の 能力 の あ る 人物 を 見つけ る の は 容易 で は な い だ ろ う 。,it &apos;s it to to the the _UNK _UNK _UNK _UNK _UNK the _UNK _UNK _UNK the _UNK _UNK the,47.11340464657968,0.1,0.14285714285714285
46,i hurried in order to catch the first train .,私 は 一 番 列車 に 間に合 う よう に 急 い だ 。,i &apos;m to to to to you you the the day . _EOS,72.7712664027895,0.3076923076923077,0.4
47,i cannot put up with his idleness any longer .,私 は もはや 彼 の なまけ を 我慢 出来 な い 。,i cannot &apos;t him his his his his . _EOS,24.007241202166423,0.4,0.4
48,she resembles her aunt .,彼女 は 叔母 に 似 て い る 。,she is her her her . . _EOS,70.43369641874985,0.375,0.6
49,he earns a good salary .,彼 は い い 給料 を もら っ て い る 。,he has a good good . . _EOS,16.94632670864972,0.5,0.6666666666666666
50,the boy singing a song is my brother .,歌 を 歌 っ て い る 少年 は 私 の 弟 で す 。,i &apos;s my to my my my . . _EOS,25.22087980991026,0.2,0.2222222222222222
51,she was lying face down on the bed .,彼女 は ベッド の 上 に うつ伏せ に 倒れ て い た 。,she was her in the the the the . . _EOS,20.19365655804176,0.36363636363636365,0.4444444444444444
52,i have an urgent matter to attend to .,急 い で する 事 が あ る 。,i &apos;m a to to . . _EOS,54.510981907537406,0.5,0.4444444444444444
53,i had to cancel my trip on account of the strike .,私 は 、 ストライキ の ため に 、 旅行 を 中止 し な けれ ば な ら な かっ た 。,"i had to to , the the my my my my . . _EOS",19.656849331666972,0.42857142857142855,0.5
54,everyone is not honest .,だれ で も が み な 正直 と は 限 ら な い 。,there is is not of in is . . _EOS,51.66476143758859,0.3,0.6
55,"if i were in your place , i would lend him a hand .",もし 私 が 君 の 立場 なら 、 彼 を 手伝 っ て や る だ ろ う に 。,if i i if you you you you i i you . . _EOS,47.49003223300958,0.2857142857142857,0.2857142857142857
56,you should cultivate the habit of getting up early .,早起き の 習慣 を 養 う よう に し なさ い 。,please your to to a your the . . _EOS,61.61023417108127,0.2,0.2
57,i will never forget seeing you .,君 に 会 っ た こと を 私 は 決して 忘れ ま せ ん 。,i i &apos;m to you you you . _EOS,19.35092943897325,0.3333333333333333,0.42857142857142855
58,have you ever been to canada ?,カナダ へ 行 っ た こと が あ り ま す か 。,have you ever been to the ? ? _EOS,6.955525241994576,0.6666666666666666,0.8571428571428571
59,the front of the bus was not crowded .,バス の 前 の ほう は す い て い た 。,the were were in in in the the . . _EOS,44.22172144555828,0.2727272727272727,0.3333333333333333
60,he was welcomed wherever he went .,彼 は 出かけ た 先々 で 歓迎 さ れ た 。,he was a _UNK of the of . . . _EOS,39.0913052815002,0.2727272727272727,0.42857142857142855
61,he sometimes forgets what he was talking about .,彼 は 自分 が 何 を 話 し て い る か を 時々 忘れ て しま う 。,he he he he he his his his his his . . _EOS,56.89681798422339,0.23076923076923078,0.3333333333333333
62,she is in no humor for task .,彼女 は その 仕事 を する 気分 で は な い 。,she is not _UNK the the the . . _EOS,14.781480006287373,0.3,0.375
63,i like baseball .,私 は 野球 が 好き だ 。,i like like . . _EOS,3.4568277994681758,0.5,0.75
64,no person by that name is listed in the register of the school .,その 名 の 人 は 学籍 簿 に 載 っ て ま せ ん 。,the _UNK is is _UNK in _UNK _UNK _UNK . . _EOS,81.75357442254817,0.3333333333333333,0.2857142857142857
65,"if the harvest gets any worse , there could be a famine .",収穫 が もっと 悪 く な れ ば 、 飢饉 が 起こ る か も 知れ な い 。,"if can not , , , . . . . . _EOS",78.56255320975205,0.25,0.23076923076923078
66,father went red with anger when i behaved rudely towards him .,父 は 私 が 彼 に 対 し て 失礼 な 言動 を と っ た とき 、 怒り で 顔 が 真っ赤 に な っ た 。,"he was to to , he , he he me to to to to . . _EOS",111.28677142563481,0.058823529411764705,0.08333333333333333
67,he was standing at the top of the mountain .,彼 は 山 の 頂上 に 立 っ て い ま し た 。,he was to to the the . _EOS,59.762319810977374,0.625,0.5
68,we all like cycling .,私 たち みんな 自転 車 に 乗 る の が 好き で す 。,i like to to to this this . . _EOS,55.10131684779206,0.2,0.4
69,babies often fall down .,赤ん坊 は よく 転 ぶ 。,the is is . . _EOS,58.765434104069286,0.16666666666666666,0.2
70,the question was too difficult to answer .,その 質問 は 難し すぎ て 答え られ な かっ た 。,the boy was &apos;t _UNK to _UNK . . _EOS,16.741083153457097,0.4,0.5
71,she looks like a teacher .,彼女 は 教師 の よう に 見え る 。,she is a in of . _EOS,14.496991124008586,0.42857142857142855,0.5
72,&quot; weren &apos;t you there ? &quot; asked mr jordan .,ジョーダン さん は 「 授業 に 出 て い な かっ た の で す か 」 と たずね た 。,"&quot; you &apos;t &apos;t i , the , i the the &apos;t . . . _EOS",62.93457134391557,0.25,0.36363636363636365
73,"&quot; anything else ? &quot; &quot; no , that &apos;s all . &quot;",「 ほか に 何 か 要 り ま す か 」 「 それ だけ で 結構 で す 」,&quot; is you you to to to the the ? ? ? _EOS,65.14054740877013,0.15384615384615385,0.15384615384615385
74,worry affected his health .,気 苦労 が 彼 の 体 に 響 い た 。,there was on him him him . . _EOS,649.1942487024509,0.1111111111111111,0.2
75,he explained it at length .,彼 は それ を 詳し く 説明 し だ し た 。,he took to for . . _EOS,16.179389955419396,0.2857142857142857,0.3333333333333333
76,"&quot; cheer up , &quot; she said to me .",「 元気 を 出 し なさ い 」 と 彼女 は 私 に 言 い ま し た 。,&quot; i had to to to when on on my my . _EOS,37.49121121219427,0.23076923076923078,0.3
77,i &apos;m not really familiar with computers .,本当 を 言 う と 、 コンピューター に は 詳し く な い の で す 。,it is a to you you to a a . _EOS,111.45954935000279,0.09090909090909091,0.125
78,i want to chill the wine more .,ワイン を もっと 冷や し た い 。,i had _UNK to to the my . . _EOS,11.570751169219559,0.4,0.5
79,"she is in a temper , because she missed her usual train in the subway and had to walk to work .",彼女 は 機嫌 が 悪 い と い う の も 、 いつ も 地下 鉄 に 乗 り 遅れ 仕事 場 まで 歩 く 羽目 に な っ た から だ 。,"she she she , she she she the she she the the . . . . . _EOS",40.885057192417996,0.2777777777777778,0.22727272727272727
80,it said rain from this evening .,夕方 から 雨 だ って い っ て い た よ 。,it &apos;s just you the the the . . _EOS,56.684183489440855,0.2,0.2857142857142857
81,by tomorrow morning all the world will have been covered with snow .,あす の 朝 まで に は 一面 の 銀 世界 に な っ て い る だ ろ う 。,the &apos;s will _UNK the the the the the the the . . _EOS,143.37438326523485,0.21428571428571427,0.23076923076923078
82,"had i known it , i would have told you .",知 っ て い れ ば 教え て あげ た ん だ けど 。,"i would i , i have &apos;t . . . . _EOS",25.045054699949493,0.5,0.5454545454545454
83,ignorance is bliss .,無知 は 幸福 。,the is is _UNK . _EOS,126.36168514870626,0.3333333333333333,0.5
84,what a waste of your lawyer qualifications !,せっかく 弁護 士 の 資格 が あ る の に もったい な い 。,there is no _UNK _UNK _UNK _UNK _UNK . . _EOS,89.10792503670963,0.0,0.0
85,make the best of your small income .,少な い 収入 を でき る 限り いか し た い 。,i have a a _UNK of i a a this this this . . _EOS,595.2547251794252,0.13333333333333333,0.25
86,may i call on you some day ?,いつ か あなた を 訪問 し て も い い で す か 。,may i i i i i your to ? ? _EOS,27.00895372424989,0.2727272727272727,0.375
87,i didn &apos;t know whether to stay here or go to london .,私 は ここ に とどま る べ き か ロンドン へ 行 く べ き か 分か ら な かっ た 。,i didn not to to to to to to to to . . _EOS,14.945286661181612,0.35714285714285715,0.38461538461538464
88,dan is often scolded by his mother .,ダン は よく お 母 さん に しか ら れ る 。,_UNK _UNK _UNK to to . . _EOS,41.681099515780055,0.125,0.125
89,george is quite talkative .,ジョージ は とても 話 好き だ 。,john is a of of . _EOS,47.41315024457128,0.2857142857142857,0.4
90,there are cases where the system doesn &apos;t go .,システム が 作動 し な い 場合 が あ る 。,there is a _UNK _UNK _UNK _UNK . . _EOS,118.3951711741454,0.2,0.2
91,she goes to the movies once a week .,彼女 は 毎週 １ 回 映画 を 見 に 行 く 。,she _UNK to the the the the the the the . . _EOS,53.40723290005257,0.3076923076923077,0.4444444444444444
92,he is fine and gentle .,彼 は とって も やさし い よ 。,he is a to a a _UNK . _EOS,64.04999741636281,0.3333333333333333,0.5
93,i am almost 180 centimeters tall .,私 は ほとんど １８０ センチ で す 。,i &apos;m a _UNK _UNK . _EOS,14.280410689886212,0.2857142857142857,0.2857142857142857
94,he resembles his mother .,彼 は 母親 に 似 て い る 。,he is very her her . . _EOS,101.16025789196729,0.25,0.4
95,tokyo is by far the largest city in japan .,東京 は だんぜん 日本 で 一番 大き い 都市 で す 。,the _UNK is a _UNK in in in . . _EOS,36.02484158636557,0.36363636363636365,0.4
96,"if you wish to get on in the world , you must not shrink from effort .",出世 し た い の なら 、 努力 を おそれ て は な ら な い 。,"if you , the the the the the the the in the . . . . _EOS",21.05343201655622,0.35294117647058826,0.35294117647058826
97,"&quot; it &apos;s still shallow , eh . my feet still touch the bottom . &quot; &quot; it &apos;s quite a shallow beach . yotsuba , you can still touch the bottom can &apos;t you ? &quot;",「 まだ 浅 い ね 。 足 とど く 」 「 結構 遠浅 だ な 。 よ つば も まだ 足 つ く だ ろ 」,"&quot; &quot; &quot; , , &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot; &quot;",44.40837150778824,0.3,0.16216216216216217
98,my grandfather hopes that i will enter college .,私 の お じい ちゃん は 私 が 大学 に 行 く こと を 望 ん で い る 。,my my my _UNK me me i to to _UNK . _EOS,100.47293833388737,0.25,0.3333333333333333
99,it &apos;s easy to lose track of time when you are in las vegas .,ラスベガス が い る と 時間 が 経 つ の を 忘れ る 。,_UNK _UNK _UNK and and and . . _EOS,128.277107126846,0.1111111111111111,0.06666666666666667
100,he glared at me fiercely .,彼 は 非常 な 剣幕 で 私 を にらみ付け た 。,he _UNK his _UNK a _UNK . . _EOS,14.73488195009073,0.2222222222222222,0.3333333333333333
101,a fence between makes love more keen .,間 の 垣根 が 恋 を いっそう 燃え立 た せ る 。,i _UNK a _UNK _UNK _UNK _UNK _UNK . _EOS,117.55981212084968,0.2,0.25
102,caroline knows better than to spend all her money on clothes .,キャロライン は すべて の お 金 を 洋服 に 使 う ほど 愚か で は な い 。,_UNK is not _UNK _UNK _UNK _UNK _UNK the _UNK . . . _EOS,55.48094734451162,0.07142857142857142,0.08333333333333333
103,he has just been appointed the u.s. ambassador to japan .,彼 は 駐日 アメリカ 大使 に 命 じ られ た ばかり で す 。,he was _UNK _UNK _UNK . _EOS,59.823996785979105,0.2857142857142857,0.18181818181818182
104,she married to the kind of man you would expect her to pick .,彼女 なら 当然 選 び そう な 人 と 彼女 は 結婚 し た 。,she she her her her her a a a a . . _EOS,74.92399681765899,0.23076923076923078,0.21428571428571427
105,i met my friend on the street .,昨日 通り で 友人 に 会 っ た 。,i met on on the yesterday yesterday yesterday . _EOS,11.980172296393622,0.5,0.625
106,liquor will have an effect on a person .,お 酒 を 飲 む と 影響 が 出 る もの だ 。,you &apos;s is to to to in your . . _EOS,44.59441492419176,0.09090909090909091,0.1111111111111111
107,i believe in you .,君 を 信頼 し て い る 。,i have your your . . _EOS,11.802525641564147,0.2857142857142857,0.4
108,our train went at 200 kilometers an hour .,我々 の 列車 は 時速 ２００ キロ で 走 っ た 。,our were went went their _UNK _UNK . _EOS,18.90571662239583,0.3333333333333333,0.3333333333333333
109,we are crying .,私 たち は 泣 い て い る の 。,we are is _UNK . _EOS,26.723241972207763,0.5,0.75
110,she caught her breath .,彼女 は 息 を 飲 ん だ 。,she _UNK her of of . _EOS,25.017203643930632,0.42857142857142855,0.6
111,you must not smoke till you grow up .,君 たち は 大人 に な る まで タバコ を 吸 っ て は いけ な い 。,you must not to to to the the the the . . _EOS,58.35824214761468,0.3076923076923077,0.4444444444444444
112,he tapered off to one cigarette a day .,彼 は たばこ を 一 日 一 本 に 減ら し て い っ た 。,he was a all in the the the day . _EOS,32.10272451332951,0.36363636363636365,0.4444444444444444
113,your daughter &apos;s on drugs .,貴殿 の 娘 さん は 麻薬 漬け で す 。,my _UNK is _UNK _UNK _UNK _UNK . . _EOS,46.510257767851364,0.1,0.16666666666666666
114,let &apos;s put her in charge of that .,彼女 を その 任務 に 就け よう 。,i &apos;s the the the the the the . . _EOS,26.08631739307122,0.18181818181818182,0.2222222222222222
115,a travel agent arranged everything for our trip .,ある 旅行 会社 が 我々 の 旅行 の 手配 を 全部 し て くれ た 。,we were the the the the the the the the _UNK . _EOS,119.68841866034033,0.07692307692307693,0.1111111111111111
116,she may well be proud of her son .,彼女 が 息子 を 自慢 する の も もっとも だ 。,she is a of her her her . . _EOS,10.244422876232184,0.4,0.4444444444444444
117,the pain shoots into my right leg .,痛み が 右脚 に 走 り ま す 。,i &apos;ll the the the . . _EOS,72.02074100361783,0.25,0.25
118,the list of participants is as follows .,参加 者 の リスト は 次 の とおり で す 。,the &apos;s a is of of . . _EOS,20.896847015723363,0.4444444444444444,0.5
119,she will often go shopping on holidays .,彼女 は 休日 に な る と よく 買い物 に 行 き ま す 。,she will to to before before before her . . _EOS,35.87475228796944,0.2727272727272727,0.375
120,i spent all yesterday afternoon cleaning my room .,昨日 の 午後 は ずっと 、 私 の 部屋 を 掃除 する の に 費や し た 。,the _UNK _UNK _UNK on the the . . _EOS,47.50689357828089,0.1,0.1111111111111111
121,something is always going wrong with the machine .,その 機械 は いつ も どこ か 故障 ばかり し て い る 。,the is is always that that that that . . . _EOS,32.494851083980336,0.3333333333333333,0.4444444444444444
122,please check if the meat is being roasted at the right heat .,焼き肉 の 火 加減 を 見 なさ い 。,_UNK the _UNK _UNK _UNK _UNK . _EOS,158.21205361975666,0.25,0.15384615384615385
123,i asked her to marry me and she accepted .,彼女 に 結婚 し て くれ な い か と 言 っ たら 彼女 は 承知 し て くれ た 。,she she &apos;t a she she she she her her her her her her . . _EOS,66.676058063718,0.17647058823529413,0.3
124,would you be kind enough to tell me the truth ?,本当 の こと を おっしゃ っ て いただけ ま せ ん か 。,can you have a a a _UNK ? ? _EOS,61.140261605322344,0.2,0.18181818181818182
125,his father breathed his last this morning .,彼 の 父 は 今朝 息 を 引き取 り ま し た 。,his _UNK his his his on . _EOS,20.870962593871642,0.375,0.375
126,she tried to commit suicide .,彼女 は 自殺 を し よう と し た 。,she _UNK her her _UNK . _EOS,4.8592615314226055,0.2857142857142857,0.3333333333333333
127,he lost his way in the woods .,彼 は 森 で 迷 っ た 。,he was a by by . . _EOS,34.90542959730861,0.25,0.25
128,"if my wife calls , just tell her i &apos;m in an important meeting and cannot be disturbed .",妻 が 電話 し て き た ら 、 私 は 重要 な 会議 中 で 出 られ な い と 言 っ て くださ い 。,"if you if that , , , i , the &apos;t be a a be a a a a a",61.51088823385404,0.2,0.21052631578947367
129,we often eat foods which are harmful to our health without knowing it .,私 たち は 健康 に 有害 な 食品 を 知 ら ず に 食べ て い る 事 が よく あ る 。,we have have have have in in in in in in . . _EOS,48.257903266161414,0.14285714285714285,0.14285714285714285
130,i don &apos;t know how to cook too many things .,料理 の レパートリー は 限 ら れ て る の 。,the is is is is of _UNK . . _EOS,259.5549288098273,0.1,0.09090909090909091
131,what heading does this book come under ?,この 本 は 何 の 項目 に 入 り ま す か 。,how does this this this this ? ? _EOS,17.28194460456961,0.3333333333333333,0.375
132,he finally made up his mind to marry the girl he had met in paris .,彼 は パリ 出会 っ た 女性 と 結婚 する 決心 を し た 。,he took to to to to to to to to . . _EOS,67.60844701185984,0.23076923076923078,0.1875
133,he bothered her with questions .,彼 は 彼女 に うるさ く 質問 し て 困 ら せ た 。,he was her her to a a a her . _EOS,116.12933348636066,0.2727272727272727,0.5
134,can you direct me to the nearest subway station ?,最寄り の 地下 鉄 へ 行 く 道 を 教え て くれ ま せ ん か 。,will you me me the the the the the the the the ? _EOS,29.12800259648016,0.2857142857142857,0.4
135,"after all is said and done , he was a first @-@ rate novelist .",彼 は 結局 は 一流 の 小説 家 で あ っ た 。,he was a a of of of of of . . _EOS,139.13759212004578,0.3333333333333333,0.26666666666666666
136,drivers must observe the traffic rules .,運転 者 は 交通 規則 を 守 ら ね ば な ら な い 。,we must to to the the . . _EOS,35.6033079099511,0.3333333333333333,0.42857142857142855
137,he is not so much a politician as a merchant .,彼 は 政治 家 と い う より も むしろ 商人 だ 。,he is a he he he a . . _EOS,31.524150274880462,0.5,0.45454545454545453
138,he acceded to my proposal .,彼 は 私 の 提案 に 同意 し た 。,he gave his me me . _EOS,7.211781984531014,0.2857142857142857,0.3333333333333333
139,don &apos;t press your opinion on me .,自分 の 考え を 僕 に 押しつけ る な 。,don &apos;t &apos;t speak to others . _EOS,20.04825994691498,0.375,0.375
140,he played tennis .,彼 は テニス を し た 。,he _UNK a . . _EOS,18.880703031476802,0.3333333333333333,0.5
141,back into the hole where i was born .,薄汚 い 生まれ た 故郷 の 街 に 戻 っ て き た 。,it was was _UNK to _UNK the was . . _EOS,102.04051084591097,0.2727272727272727,0.3333333333333333
142,the car ran into a guardrail .,車 は ガードレール に 衝突 し た 。,the _UNK _UNK to in the . . _EOS,11.157231413278236,0.2222222222222222,0.2857142857142857
143,there are enough accidents without asking for one .,注意 し て い て も 事故 は いろいろ 起き て い ま す から ね 。,it &apos;s &apos;t you to to to to . . _EOS,86.77353085697648,0.09090909090909091,0.1111111111111111
144,neither of his students passed the exam .,彼 の 教え子 の 中 で その 試験 に 合格 し た 者 は い な かっ た 。,there was &apos;t to the to to the the the . . _EOS,504.5275811690331,0.15384615384615385,0.25
145,my tape recorder is compatible with your amplifier .,私 の テープ レコーダー は 君 の アンプ に も つなげ られ る 。,my _UNK is _UNK _UNK _UNK _UNK . _EOS,7.556256249010717,0.3333333333333333,0.3333333333333333
146,he was injured in a railway accident .,彼 は 列車 事故 で けが を し た 。,he took the the the train . _EOS,34.34612836802632,0.25,0.25
147,the batter struck out swinging .,バッター は 空振り の 三振 を し た 。,the _UNK _UNK _UNK the the _UNK . _EOS,19.557033281637306,0.2222222222222222,0.3333333333333333
148,"death is certain to all , all shall die .",死 は 万 人 に 来る べ き もの 、 すべて 人 は 死 す べ き もの な り 。,"you should not more , , not the . . _EOS",46.17600405085596,0.18181818181818182,0.2
149,i really enjoyed myself tonight .,今日 は 楽し かっ た 。,i was &apos;t from from the . . _EOS,155.9132042213705,0.2222222222222222,0.3333333333333333
150,i had written the letter when he came .,彼 が 来 た とき は 私 は その 手紙 を 書 き 終え て い た 。,he was that he he was was a he . . _EOS,25.208508570902367,0.16666666666666666,0.2222222222222222
151,"then , at last , the policeman lowered his arm .",そして 、 ようやく その 警官 は 腕 を 下げ た 。,the boy the _UNK a a the the the _UNK . _EOS,50.581736298526955,0.16666666666666666,0.18181818181818182
152,we kept on working for hours without eating anything .,我々 は 何 も 食べ ず に 何 時間 も 働 き 続け た 。,we have to to our our our . . _EOS,54.222911981198195,0.2,0.2
153,we talked over our problems .,私 達 は 、 自ら の 問題 に つ い て 話し合 っ た 。,we have a of of the the the . . _EOS,347.7755712282132,0.18181818181818182,0.3333333333333333
154,we had a very vigorous debate .,私 たち は とても 活発 な 討論 を し た 。,we _UNK a _UNK . _EOS,12.994474408778178,0.5,0.42857142857142855
155,i prefer spring to fall .,秋 より 春 の ほう が 好き だ 。,i like like like better _UNK . _EOS,54.46092598852088,0.25,0.3333333333333333
156,it is too far to go on foot from here to the hotel . better take a taxi .,ここ から ホテル まで 徒歩 で 行 く に は 遠 すぎ ま す 。 タクシー に お 乗 り なさ い 。,it you to to to to to to to a the it . . . . _EOS,36.41648630711021,0.4117647058823529,0.3684210526315789
157,everyone always speaks well of tony .,みんな いつ も トニー を ほめ る 。,i will always for . . _EOS,57.11354122422861,0.2857142857142857,0.2857142857142857
